324 	[Retrieved Data]1934 (5/14/2024 8:44:11 AM)	53.96	64.83	49.28	4.61	4.61	4.61	4.61	4.61	4.45	4.36	4.30	4.25	4.29	4.37	4.50	4.73	5.12	5.69	6.08	6.21	6.28	6.24	6.11	6.46	8.85	16.10	30.31	48.90	66.62	79.01	86.06	89.46	90.88	91.48	91.78	92.01	92.27	92.33	92.33	92.33	92.33	92.33
324 	[Retrieved Data]1934 (5/14/2024 8:44:11 AM)	49.59	71.14	66.39	1.76	1.76	1.76	1.76	1.76	1.55	1.40	1.29	1.13	1.10	1.08	1.14	1.27	1.54	2.04	2.32	2.42	2.50	2.47	2.36	2.68	5.03	12.20	26.28	44.78	62.49	74.88	81.92	85.33	86.77	87.33	87.68	87.87	88.14	88.21	88.21	88.21	88.21	88.21
325 	[Retrieved Data]1935 (5/14/2024 8:44:11 AM)	47.93	8.38	15.71	7.16	7.16	7.16	7.16	7.16	7.25	8.41	9.69	9.78	9.82	9.90	10.35	11.38	13.62	16.45	17.12	16.82	16.70	15.96	14.72	14.05	14.09	14.44	15.22	16.67	19.06	22.39	26.72	31.53	35.62	39.32	42.86	46.53	50.71	55.56	55.56	55.56	55.56	55.56
325 	[Retrieved Data]1935 (5/14/2024 8:44:11 AM)	43.05	9.82	18.43	4.11	4.11	4.11	4.11	4.11	4.18	5.31	6.55	6.57	6.54	6.55	6.98	7.94	10.13	12.91	13.56	13.26	13.14	12.40	11.18	10.52	10.58	10.91	11.68	13.10	15.46	18.76	23.09	27.86	31.95	35.60	39.15	42.80	46.95	51.78	51.78	51.78	51.78	51.78
326 	[Retrieved Data]1936 (5/14/2024 8:44:11 AM)	44.79	9.69	15.07	6.85	6.85	6.85	6.85	6.85	6.81	7.52	8.31	8.31	8.33	8.47	8.85	9.72	11.65	14.08	14.61	14.29	14.15	13.48	12.33	11.73	11.86	12.33	13.14	14.52	16.73	19.85	23.96	28.56	32.55	36.15	39.68	43.37	47.61	52.60	52.60	52.60	52.60	52.60
326 	[Retrieved Data]1936 (5/14/2024 8:44:11 AM)	39.40	11.62	18.21	3.94	3.94	3.94	3.94	3.94	3.84	4.48	5.25	5.15	5.11	5.17	5.51	6.31	8.21	10.63	11.12	10.77	10.64	9.98	8.85	8.24	8.39	8.84	9.66	11.02	13.21	16.30	20.34	24.93	28.88	32.44	35.99	39.66	43.85	48.82	48.82	48.82	48.82	48.82
327 	[Retrieved Data]1937 (5/14/2024 8:44:11 AM)	45.92	8.15	16.07	6.78	6.78	6.78	6.78	6.78	6.76	7.57	8.49	8.50	8.54	8.68	9.13	10.10	12.24	15.01	15.71	15.44	15.31	14.57	13.34	12.63	12.61	12.94	13.67	15.01	17.24	20.38	24.54	29.22	33.23	36.87	40.40	44.09	48.34	53.29	53.29	53.29	53.29	53.29
327 	[Retrieved Data]1937 (5/14/2024 8:44:11 AM)	40.74	9.72	19.30	3.80	3.80	3.80	3.80	3.80	3.74	4.52	5.37	5.32	5.31	5.39	5.79	6.70	8.78	11.51	12.20	11.92	11.79	11.04	9.83	9.12	9.16	9.49	10.19	11.49	13.69	16.80	20.93	25.61	29.59	33.18	36.69	40.38	44.61	49.53	49.53	49.53	49.53	49.53
328 	[Retrieved Data]1938 (5/14/2024 8:44:11 AM)	48.41	9.36	18.36	6.83	6.83	6.83	6.83	6.83	6.87	7.89	9.00	9.05	9.12	9.25	9.76	10.84	13.16	16.16	16.99	16.80	16.73	16.05	14.89	14.35	14.55	15.08	16.01	17.57	20.07	23.51	27.93	32.78	36.89	40.58	44.11	47.77	51.92	56.69	56.69	56.69	56.69	56.69
328 	[Retrieved Data]1938 (5/14/2024 8:44:11 AM)	43.71	10.88	21.64	3.90	3.90	3.90	3.90	3.90	3.91	4.88	5.93	5.95	5.89	6.02	6.44	7.47	9.71	12.70	13.52	13.31	13.25	12.56	11.43	10.88	11.11	11.64	12.54	14.06	16.55	19.96	24.36	29.21	33.30	36.93	40.47	44.11	48.23	53.01	53.01	53.01	53.01	53.01
329 	[Retrieved Data]1939 (5/14/2024 8:44:11 AM)	43.94	7.57	15.48	6.56	6.56	6.56	6.56	6.56	6.48	7.04	7.68	7.66	7.71	7.89	8.30	9.19	11.17	13.81	14.51	14.24	14.08	13.36	12.13	11.36	11.30	11.56	12.17	13.34	15.37	18.29	22.23	26.75	30.68	34.25	37.76	41.47	45.76	50.85	50.85	50.85	50.85	50.85
329 	[Retrieved Data]1939 (5/14/2024 8:44:11 AM)	38.42	9.22	19.03	3.60	3.60	3.60	3.60	3.60	3.48	4.01	4.62	4.52	4.49	4.60	4.97	5.81	7.75	10.35	11.03	10.76	10.59	9.87	8.66	7.91	7.85	8.11	8.70	9.86	11.89	14.78	18.69	23.15	27.06	30.63	34.12	37.80	42.06	47.11	47.11	47.11	47.11	47.11
330 	[Retrieved Data]1940 (5/14/2024 8:44:11 AM)	46.33	9.18	17.43	6.60	6.60	6.60	6.60	6.60	6.60	7.41	8.29	8.30	8.35	8.46	8.91	9.86	12.01	14.84	15.66	15.45	15.35	14.65	13.44	12.80	12.93	13.39	14.27	15.73	18.07	21.31	25.54	30.26	34.33	37.95	41.48	45.16	49.36	54.27	54.27	54.27	54.27	54.27
330 	[Retrieved Data]1940 (5/14/2024 8:44:11 AM)	41.34	10.87	20.95	3.67	3.67	3.67	3.67	3.67	3.64	4.40	5.24	5.20	5.16	5.24	5.63	6.53	8.59	11.39	12.22	12.00	11.89	11.18	10.02	9.40	9.53	10.00	10.87	12.30	14.61	17.85	22.01	26.73	30.73	34.36	37.83	41.51	45.68	50.58	50.58	50.58	50.58	50.58
331 	[Retrieved Data]1941 (5/14/2024 8:44:11 AM)	48.53	10.39	19.24	6.68	6.68	6.68	6.68	6.68	6.77	7.80	8.88	8.93	8.94	9.05	9.48	10.49	12.76	15.79	16.75	16.60	16.59	15.94	14.82	14.33	14.65	15.33	16.42	18.09	20.70	24.17	28.63	33.48	37.61	41.28	44.79	48.40	52.52	57.26	57.26	57.26	57.26	57.26
331 	[Retrieved Data]1941 (5/14/2024 8:44:11 AM)	43.95	12.01	22.72	3.77	3.77	3.77	3.77	3.77	3.82	4.82	5.85	5.84	5.81	5.81	6.22	7.19	9.40	12.40	13.32	13.18	13.15	12.53	11.42	10.93	11.26	11.94	13.01	14.66	17.25	20.71	25.10	29.98	34.03	37.70	41.20	44.82	48.88	53.63	53.63	53.63	53.63	53.63
332 	[Retrieved Data]1942 (5/14/2024 8:44:11 AM)	44.08	7.72	13.41	6.97	6.97	6.97	6.97	6.97	6.93	7.63	8.44	8.44	8.49	8.63	9.00	9.84	11.74	14.17	14.69	14.34	14.15	13.41	12.18	11.44	11.37	11.61	12.21	13.37	15.39	18.32	22.23	26.72	30.61	34.19	37.70	41.40	45.69	50.77	50.77	50.77	50.77	50.77
332 	[Retrieved Data]1942 (5/14/2024 8:44:11 AM)	38.46	9.43	16.17	3.99	3.99	3.99	3.99	3.99	3.90	4.58	5.33	5.26	5.22	5.30	5.62	6.40	8.26	10.63	11.13	10.78	10.58	9.84	8.66	7.92	7.85	8.10	8.69	9.81	11.83	14.71	18.58	23.05	26.92	30.48	33.96	37.66	41.90	46.95	46.95	46.95	46.95	46.95
333 	[Retrieved Data]1943 (5/14/2024 8:44:11 AM)	44.44	8.63	14.34	7.01	7.01	7.01	7.01	7.01	6.95	7.59	8.35	8.32	8.37	8.52	8.91	9.76	11.69	14.11	14.65	14.33	14.17	13.45	12.28	11.61	11.63	11.99	12.69	13.95	16.06	19.05	23.04	27.57	31.49	35.08	38.58	42.29	46.54	51.57	51.57	51.57	51.57	51.57
333 	[Retrieved Data]1943 (5/14/2024 8:44:11 AM)	38.85	10.49	17.39	4.01	4.01	4.01	4.01	4.01	3.90	4.49	5.20	5.09	5.08	5.17	5.50	6.29	8.17	10.57	11.09	10.75	10.58	9.85	8.71	8.04	8.09	8.45	9.13	10.38	12.48	15.44	19.37	23.88	27.78	31.32	34.81	38.49	42.73	47.72	47.72	47.72	47.72	47.72
334 	[Retrieved Data]1944 (5/14/2024 8:44:11 AM)	46.68	9.72	16.14	7.14	7.14	7.14	7.14	7.14	7.11	7.94	8.89	8.90	8.96	9.12	9.55	10.50	12.58	15.20	15.81	15.51	15.40	14.72	13.61	13.05	13.23	13.74	14.63	16.10	18.48	21.74	26.01	30.72	34.74	38.41	41.91	45.59	49.79	54.67	54.67	54.67	54.67	54.67
334 	[Retrieved Data]1944 (5/14/2024 8:44:11 AM)	41.57	11.50	19.22	4.14	4.14	4.14	4.14	4.14	4.07	4.84	5.75	5.71	5.68	5.79	6.17	7.06	9.09	11.67	12.27	11.96	11.84	11.15	10.05	9.50	9.69	10.22	11.09	12.53	14.87	18.14	22.35	27.04	31.06	34.67	38.18	41.85	46.01	50.89	50.89	50.89	50.89	50.89
335 	[Retrieved Data]1945 (5/14/2024 8:44:11 AM)	47.99	8.46	17.34	7.09	7.09	7.09	7.09	7.09	7.10	8.03	9.08	9.13	9.22	9.38	9.89	10.93	13.22	16.16	16.98	16.77	16.68	15.96	14.75	14.13	14.21	14.59	15.41	16.86	19.27	22.63	26.96	31.74	35.81	39.49	43.02	46.69	50.87	55.71	55.71	55.71	55.71	55.71
335 	[Retrieved Data]1945 (5/14/2024 8:44:11 AM)	43.14	9.92	20.38	4.16	4.16	4.16	4.16	4.16	4.13	5.00	6.00	5.98	5.98	6.10	6.55	7.53	9.77	12.66	13.44	13.23	13.12	12.40	11.23	10.61	10.71	11.09	11.89	13.31	15.70	19.01	23.30	28.07	32.11	35.78	39.27	42.95	47.09	51.89	51.89	51.89	51.89	51.89
336 	[Retrieved Data]1946 (5/14/2024 8:44:11 AM)	44.70	9.49	16.09	6.79	6.79	6.79	6.79	6.79	6.69	7.25	7.92	7.89	7.93	8.11	8.52	9.38	11.34	13.87	14.51	14.24	14.12	13.45	12.33	11.72	11.84	12.31	13.13	14.48	16.67	19.77	23.83	28.42	32.38	35.96	39.47	43.16	47.40	52.41	52.41	52.41	52.41	52.41
336 	[Retrieved Data]1946 (5/14/2024 8:44:11 AM)	39.19	11.44	19.68	3.74	3.74	3.74	3.74	3.74	3.62	4.18	4.78	4.67	4.65	4.77	5.14	5.94	7.86	10.33	10.94	10.67	10.54	9.88	8.77	8.18	8.30	8.78	9.60	10.92	13.08	16.14	20.15	24.72	28.62	32.22	35.68	39.36	43.56	48.54	48.54	48.54	48.54	48.54
337 	[Retrieved Data]1947 (5/14/2024 8:44:11 AM)	45.96	7.88	17.23	6.78	6.78	6.78	6.78	6.78	6.72	7.35	8.09	8.07	8.14	8.35	8.81	9.79	11.95	14.81	15.67	15.48	15.37	14.65	13.42	12.72	12.72	13.03	13.73	15.04	17.25	20.39	24.52	29.16	33.17	36.79	40.31	44.02	48.27	53.23	53.23	53.23	53.23	53.23
337 	[Retrieved Data]1947 (5/14/2024 8:44:11 AM)	40.80	9.43	20.81	3.84	3.84	3.84	3.84	3.84	3.74	4.33	5.01	4.92	4.91	5.06	5.48	6.40	8.53	11.35	12.18	11.97	11.85	11.13	9.92	9.23	9.25	9.56	10.26	11.54	13.75	16.86	20.94	25.56	29.55	33.14	36.65	40.33	44.55	49.48	49.48	49.48	49.48	49.48
338 	[Retrieved Data]1948 (5/14/2024 8:44:11 AM)	48.18	9.36	18.92	6.84	6.84	6.84	6.84	6.84	6.83	7.72	8.70	8.74	8.79	8.96	9.44	10.48	12.78	15.82	16.77	16.63	16.59	15.91	14.74	14.18	14.37	14.90	15.87	17.44	19.92	23.34	27.70	32.54	36.60	40.26	43.77	47.43	51.56	56.35	56.35	56.35	56.35	56.35
338 	[Retrieved Data]1948 (5/14/2024 8:44:11 AM)	43.45	10.91	22.43	3.90	3.90	3.90	3.90	3.90	3.87	4.70	5.63	5.61	5.59	5.70	6.13	7.13	9.36	12.37	13.29	13.15	13.10	12.42	11.26	10.71	10.92	11.46	12.42	13.95	16.41	19.82	24.14	28.92	32.96	36.61	40.11	43.75	47.87	52.64	52.64	52.64	52.64	52.64
339 	[Retrieved Data]1949 (5/14/2024 8:44:11 AM)	37.30	6.36	10.02	6.09	6.09	6.09	6.09	6.09	5.94	6.14	6.42	6.32	6.32	6.45	6.71	7.26	8.61	10.46	10.89	10.54	10.28	9.60	8.50	7.73	7.56	7.67	8.06	8.83	10.20	12.30	15.35	19.07	22.45	25.69	28.96	32.52	36.78	42.04	42.04	42.04	42.04	42.04
